,sofifa_id,short_name,player_positions,overall_2020,overall,age,pace,shooting,passing,dribbling,defending,physic
5427,193581,P. Škuletić,ST,70,70,29,65,73,48,55,32,75
5428,193850,M. Calderoni,LI,70,70,30,82,50,56,61,65,78
5429,193870,Pedro Trigueira,GK,70,70,31,0,0,0,0,0,0
5430,193909,Escassi,CM,70,70,30,46,41,62,63,69,76
5431,194091,M. Jacobs,CI,70,70,27,80,67,68,71,48,65
5432,194122,W. Grigg,ST,70,70,27,76,70,48,65,32,70
5433,194361,T. Makino,DF,70,70,32,67,44,61,64,67,76
5434,194718,A. Baby,CI,70,70,30,78,67,63,69,55,75
5435,194727,D. Contento,LI,70,70,29,64,46,64,69,71,65
5436,195065,G. Hairemans,CM,70,70,27,44,64,74,69,47,67
5437,197851,A. Hayashi,GK,70,70,32,0,0,0,0,0,0
5438,197893,I. Paurević,CM,70,70,28,50,56,61,58,69,76
5439,197925,A. Stevanović,CI,70,70,28,86,62,65,72,46,70
5440,198019,P. Testroet,ST,70,70,28,70,70,56,65,38,75
5441,198138,R. Rojas,CM,70,70,31,67,66,69,70,65,77
5442,198223,R. Maiello,CM,70,70,27,70,59,67,72,55,65
5443,198355,S. Clark,GK,70,70,33,0,0,0,0,0,0
5444,198386,S. Dubarbier,LI,70,70,33,73,63,64,68,68,79
5445,198517,X. Kouassi,DF,70,70,29,71,51,62,69,67,77
5446,198589,G. Garza,LI,70,70,27,70,54,66,69,68,72
5447,198601,L. Mendoza,CD,70,70,29,84,62,63,72,41,69
5448,198688,F. Pogba,DF,70,70,28,62,42,59,56,67,79
5449,198749,J. Corona,CM,70,70,28,70,65,69,71,65,65
5450,198751,J. Madueña,LD,70,70,29,80,47,69,74,64,75
5451,199074,L. Traoré,ST,70,70,29,48,71,51,63,37,71
5452,199103,A. Domínguez,GK,70,70,32,0,0,0,0,0,0
5453,199174,A. Caracciolo,DF,70,70,29,58,19,43,56,71,72
5454,199283,E. Lenjani,LI,70,70,29,80,65,68,68,63,67
5455,199286,B. Dja Djédjé,CM,70,70,28,70,55,66,69,70,69
5456,199339,M. Riemann,GK,70,70,30,0,0,0,0,0,0
5457,199347,T. Beermann,DF,70,70,28,52,38,45,43,70,73
5458,199352,S. Çinaz,CM,70,70,33,44,55,60,61,69,75
5459,199413,T. Kempe,CM,70,70,30,69,66,74,72,41,70
5460,199517,Claiton,DF,70,70,34,45,23,36,51,69,72
5461,199689,A. Sepúlveda,CI,70,70,28,78,66,66,68,39,69
5462,199700,Aridai,CD,70,70,30,79,69,59,77,26,58
5463,199861,W. Sobota,CI,70,70,32,88,63,62,73,37,53
5464,200107,R. Bonevacia,CI,70,70,27,79,64,66,70,58,79
5465,200111,R. van Rhijn,LD,70,70,28,76,58,67,67,67,68
5466,200113,F. Jozefzoon,CD,70,70,28,91,60,61,73,34,59
5467,200322,Soares,CM,70,70,30,58,57,62,67,68,78
5468,200424,B. Rienstra,CM,70,70,29,66,66,65,68,66,72
5469,200434,L. Cavanda,LD,70,70,28,74,56,61,71,68,71
5470,200532,K. D'Haene,LI,70,70,29,70,59,66,72,63,56
5471,200577,Lee Yong,LD,70,70,32,75,54,65,63,67,68
5472,200826,M. Quiroga,ST,70,70,29,64,66,49,66,29,76
5473,200914,A. Salvi,LD,70,70,31,80,59,64,68,66,74
5474,200968,F. Ogier,DF,70,70,30,52,31,40,50,70,76
5475,201066,D. Kaiser,CM,70,70,30,55,70,70,71,56,65
5476,201085,S. Allan,CM,70,70,27,66,65,68,71,47,58
5477,201243,A. La Mantia,ST,70,70,28,54,67,35,62,30,80
5478,201403,Álvaro Vázquez,ST,70,70,28,73,71,60,68,41,70
5479,201514,E. Kachunga,ED,70,70,27,77,69,63,72,43,72
5480,201572,M. Korhut,LI,70,70,30,75,28,56,67,68,68
5481,201621,B. Baráth,DF,70,70,27,67,39,54,54,66,76
5482,201914,M. Camporese,DF,70,70,27,66,27,36,50,72,67
5483,202076,Z. Valentin,LI,70,70,27,71,46,64,67,69,74
5484,202175,M. Vilhjálmsson,ST,70,70,32,68,68,59,64,61,72
5485,202271,A. Gogia,ED,70,70,27,74,69,65,75,28,60
5486,202311,Kim Eun Sun,CM,70,70,31,71,59,64,64,68,74
5487,202374,E. Asante,CD,70,70,30,93,61,61,69,43,59
5488,202601,H. Abd Elhamed,LD,70,70,28,85,40,61,64,66,69
5489,202663,D. Horgan,CD,70,70,26,85,62,64,74,32,61
5490,202686,N. Wells,ST,70,70,29,78,68,63,71,46,63
5491,202940,N. Kebano,EI,70,70,27,80,66,65,74,39,54
5492,203002,Kim Kee Hee,DF,70,70,29,66,43,60,47,68,73
5493,203159,T. Kister,DF,70,70,32,53,29,44,39,69,78
5494,203618,V. Sielis,DF,70,70,29,72,44,58,59,67,80
5495,204050,S. Vergini,DF,70,70,30,37,38,61,60,71,73
5496,204061,M. Falzerano,CM,70,70,28,88,64,66,76,58,63
5497,204171,S. Diallo,CM,70,70,28,74,70,68,70,49,69
5498,204260,F. Raspentino,ST,70,70,30,74,68,65,69,20,59
5499,204278,David Simón,LD,70,70,29,75,46,60,63,64,72
5500,204353,C. Forsyth,LI,70,70,30,63,63,63,65,70,70
5501,204394,E. Gyasi,CD,70,70,28,90,66,62,69,37,66
5502,204445,M. Smith,LD,70,70,30,72,43,64,68,68,76
5503,204476,T. Beugelsdijk,DF,70,70,28,44,39,46,47,69,77
5504,204519,C. Martina,LD,70,70,29,63,52,65,64,70,73
5505,204841,D. Riascos,ST,70,70,33,78,66,57,68,39,76
5506,205073,F. Kiss,CM,70,70,28,41,59,60,66,66,79
5507,205215,Igor Rossi,DF,70,70,30,46,30,54,52,69,81
5508,205425,Luís Leal,ST,70,70,32,69,71,62,66,34,72
5509,205447,M. Kuhn,LD,70,70,27,83,51,69,68,62,68
5510,205555,C. Jorquera,CM,70,70,30,68,66,71,75,50,62
5511,205691,R. Pucino,LD,70,70,28,72,45,59,68,67,71
5512,205834,S. Lundevall,CI,70,70,30,75,66,65,73,39,58
5513,206254,M. Stevanović,CD,70,70,28,79,60,68,70,38,61
5514,206317,N. Bitton,CM,70,70,27,50,50,63,65,69,73
5515,206649,A. Henríquez,DF,70,70,36,30,36,45,38,71,70
5516,206650,R. Robayo,CM,70,70,35,48,59,70,64,63,70
5517,207465,Felipe,CM,70,70,28,56,65,71,69,61,71
5518,207546,Shim Dong Woon,CI,70,70,29,86,60,61,72,42,64
5519,208470,F. Holland,LI,70,70,28,73,45,61,68,69,71
5520,208493,T. Tawatha,LI,70,70,27,70,40,63,72,67,64
5521,208607,M. Mantovani,DF,70,70,34,33,42,53,57,71,69
5522,208631,F. Starzyński,CM,70,70,28,39,65,74,72,48,61
5523,208700,D. Blum,CI,70,70,28,84,71,61,74,29,64
5524,208856,Q. Bernard,LI,70,70,29,64,57,70,63,67,75
5525,208914,O. Hawsawi,DF,70,70,33,66,29,45,48,67,81
5526,209281,Y. Al Shehri,CD,70,70,29,69,64,70,72,34,55
5527,209569,H. Al Moqahwi,CM,70,70,31,61,64,69,71,55,68
5528,209613,P. Iemmello,ST,70,70,27,79,67,58,68,22,65
5529,209738,A. Cadavid,DF,70,70,33,37,39,48,43,68,73
5530,209756,L. Jiménez,DF,70,70,30,66,49,48,55,69,75
5531,210168,D. Sciaudone,CM,70,70,30,76,69,69,69,66,73
5532,210202,S. Muwashar,CI,70,70,30,90,65,63,73,30,70
5533,210475,M. Prietl,CM,70,70,27,64,50,57,61,69,79
5534,210868,José Mari,CM,70,70,31,68,60,66,66,66,73
5535,211005,Jang Hyeon Soo,DF,70,70,27,67,26,46,60,68,76
5536,211014,Paulinho,LD,70,70,27,84,49,63,70,65,68
5537,211339,R. Cardozo,CI,70,70,29,74,60,67,68,56,53
5538,211741,T. Schütz,CM,70,70,31,63,52,68,61,68,73
5539,211840,M. Hartmann,CM,70,70,31,44,56,55,53,73,80
5540,211848,B. Zolinski,ST,70,70,27,78,68,61,67,61,76
5541,211872,P. Heise,LI,70,70,28,76,61,66,68,64,75
5542,212440,Jung Seok Hwa,EI,70,70,28,75,65,67,73,51,59
5543,213010,Cifu,LD,70,70,28,81,54,59,69,66,74
5544,213170,Jeong Jae Yong,CM,70,70,28,51,60,65,62,63,80
5545,213374,Aderllan Santos,DF,70,70,30,55,50,45,51,71,72
5546,213537,B. Sarr,CM,70,70,28,62,51,58,62,68,84
5547,213556,Somália,LD,70,70,30,79,66,67,69,62,75
5548,214004,D. Peralta,DF,70,70,34,33,51,50,58,68,79
5549,214031,G. Mera,DF,70,70,29,48,26,39,37,69,80
5550,214110,J. Cuadrado,GK,70,70,34,0,0,0,0,0,0
5551,214299,R. Caroca,CM,70,70,29,74,59,61,64,69,77
5552,214326,C. Vilches,DF,70,70,35,38,40,49,55,70,75
5553,214369,A. Andrade,CI,70,70,30,77,67,67,72,46,59
5554,214417,J. Blanco,CI,70,70,27,81,67,63,68,37,68
5555,214418,S. Ubilla,ST,70,70,28,91,67,60,73,36,60
5556,214483,C. Arboleda,LD,70,70,33,88,50,63,71,65,52
5557,214506,R. Torres,DF,70,70,33,41,53,47,41,68,78
5558,214545,E. Blanco,CM,70,70,29,70,55,60,60,68,81
5559,214572,J. Angulo,LD,70,70,30,74,57,66,67,68,76
5560,214733,M. Cerato,ED,70,70,31,92,59,61,73,27,56
5561,214835,R. Fernández,ST,70,70,28,67,71,63,68,25,68
5562,214854,R. Farfán,ED,70,70,27,91,60,62,71,34,60
5563,214980,J. Caicedo,ST,70,70,29,67,67,56,62,33,70
5564,214983,M. Ibáñez,GK,70,70,32,0,0,0,0,0,0
5565,214986,F. Meza,DF,70,70,29,61,32,53,61,71,68
5566,214993,P. Alvarado,DF,70,70,33,57,35,49,60,69,71
5567,214998,M. Bogado,CM,70,70,34,64,67,69,69,64,67
5568,215117,L. Desábato,CM,70,70,29,69,52,65,67,66,75
5569,215159,W. Camacho,CD,70,70,33,72,70,66,72,57,69
5570,215177,F. Cerro,CM,70,70,31,72,61,67,70,64,81
5571,215254,L. Lollo,DF,70,70,32,32,31,41,46,70,67
5572,215292,M. Cauteruccio,ST,70,70,32,65,70,61,70,37,70
5573,215938,M. Dal Hende,LI,70,70,28,77,64,64,67,66,80
5574,216067,R. Gagliolo,LI,70,70,29,74,50,50,61,69,72
5575,217710,M. Barragán,ST,70,70,27,73,67,62,69,33,71
5576,218687,J. Domínguez,CM,70,70,32,68,49,68,67,66,70
5577,218737,Gabriel,LD,70,70,31,79,42,60,70,66,74
5578,219806,F. Adi,ST,70,70,28,66,64,42,67,27,79
5579,221480,Y. Cabrera,CM,70,70,28,76,64,68,72,50,45
5580,221495,Eric,ED,70,70,33,73,70,69,69,40,68
5581,222225,S. Popov,LD,70,70,28,72,61,64,63,70,69
5582,222741,Leandro Pereira,ST,70,70,27,67,68,53,65,32,76
5583,222987,H. Yamaguchi,CM,70,70,28,75,51,65,71,65,72
5584,222991,M. Saito,CD,70,70,29,81,65,64,75,22,52
5585,222993,Y. Kakitani,ST,70,70,29,83,67,61,71,25,61
5586,223054,C. Penilla,CI,70,70,28,79,66,64,71,28,62
5587,223313,H. Arslan,CM,70,70,30,63,65,67,70,66,74
5588,223339,Zé Manuel,EI,70,70,28,77,70,66,70,32,62
5589,223422,E. Loeschbor,DF,70,70,32,53,39,43,46,70,70
5590,223818,João Afonso,DF,70,70,29,43,31,46,51,69,74
5591,223875,Y. Bammou,CD,70,70,27,66,71,68,70,46,73
5592,224137,M. Riquelme,ST,70,70,30,82,68,49,65,24,69
5593,224314,M. Gori,CM,70,70,26,60,55,64,70,66,65
5594,224325,J. Sánchez,CM,70,70,31,69,63,69,69,65,73
5595,224608,Cai Huikang,CM,70,70,29,55,50,55,64,67,82
5596,224655,Rafael Defendi,GK,70,70,35,0,0,0,0,0,0
5597,224885,Guilherme Sityá,LI,70,70,29,80,36,68,70,64,75
5598,226797,V. Malcorra,CI,70,70,31,72,65,71,72,62,65
5599,228173,Ricardo Lopes,CI,70,70,28,74,73,66,70,38,70
5600,228203,A. Ashraf,LI,70,70,28,74,66,68,70,67,64
5601,228735,E. Farias,ST,70,70,31,64,72,52,62,27,77
5602,228908,J. Berthomier,CM,70,70,29,70,68,73,68,51,70
5603,229041,M. Tahrat,DF,70,70,29,50,26,54,53,68,76
5604,229276,P. Bartolomei,CM,70,70,29,77,65,69,70,60,69
5605,229294,A. Zhirov,DF,70,70,28,50,30,45,41,70,79
5606,229381,P. Rojas,CD,70,70,27,93,61,61,71,28,59
5607,229496,Marco Baixinho,DF,70,70,29,50,34,50,52,70,76
5608,229851,A. Al Bulayhi,DF,70,70,29,66,28,37,43,69,76
5609,230169,Victor Fachinhas,GK,70,70,35,0,0,0,0,0,0
5610,230243,Breno Bemposta,CM,70,70,35,50,57,66,68,71,69
5611,230249,Marlinito Dias,CM,70,70,35,56,44,64,55,66,71
5612,230342,Edsinho Torres,LI,70,70,35,70,54,60,60,67,70
5613,230350,Flávio Rebeilo,LI,70,71,27,81,44,60,71,65,65
5614,230362,Daguinho Parrela,LD,70,70,35,78,44,68,58,68,76
5615,230368,Bernardo Motinho,LD,70,70,27,72,52,66,66,69,63
5616,230382,Milton Menceiros,DF,70,70,27,72,49,57,57,68,71
5617,230398,Eltson Marques,DF,70,70,27,46,43,43,48,70,70
5618,230405,Barbosaldinho,DF,70,70,31,53,29,47,39,70,72
5619,230415,Lourival Dinisco,DF,70,70,31,62,52,53,48,71,69
5620,230443,Ansel Barnisco,CM,70,70,31,63,54,65,62,70,72
5621,230464,Alam Basteirinho,CM,70,70,27,53,61,71,71,36,50
5622,230472,Renaldo Justinho,CM,70,70,35,73,60,68,71,42,51
5623,230474,Macarinho Louro,CM,70,70,31,82,60,67,76,32,53
5624,230480,Raphael Paneira,ED,70,70,31,57,62,68,75,36,52
5625,230489,Diogildo Peixe,CM,70,70,31,72,65,65,75,25,58
5626,230520,Sevinho Santos,ST,70,70,31,64,66,54,70,31,61
5627,231862,L. Castro,ST,70,70,27,78,71,58,70,34,62
5628,232524,N. Romat,LD,70,70,31,62,49,56,63,70,75
5629,232619,K. Shibasaki,CM,70,70,34,64,68,71,69,44,61
5630,232879,R. Nagaki,LD,70,70,31,45,57,70,69,72,73
5631,233986,Jony Reitosa,LD,70,70,27,78,42,54,59,67,81
5632,233999,Jairo Farnias,GK,70,70,31,0,0,0,0,0,0
5633,234017,Allan Ardaújo,CM,70,70,31,64,60,70,69,37,61
5634,234621,Assis,CM,70,70,28,68,51,59,71,73,60
5635,234989,A. Benedetti,LI,70,70,27,82,50,60,67,68,65
5636,235041,J. Grimm,CM,70,70,32,49,58,56,60,73,69
5637,235163,M. Castagnetti,CM,70,70,29,65,68,68,68,69,78
5638,235552,E. Seka,DF,70,70,32,56,31,48,53,68,80
5639,236111,Vinicius Trieiro,LD,70,70,27,74,44,63,67,66,68
5640,236113,Jailson Oliva,LD,70,71,27,83,38,58,69,67,58
5641,236145,Luan Sendeiro,CM,70,70,27,69,56,71,60,68,66
5642,236172,Nilson Padilho,CM,70,70,31,71,59,65,70,42,69
5643,237075,C. Ramirez,ST,70,70,28,62,69,50,68,30,74
5644,237581,D. Orgill,ST,70,70,29,84,64,43,66,36,72
5645,238924,D. Keita-Ruel,ST,70,70,29,77,70,49,63,35,84
5646,239822,E. Tercero,DF,70,69,23,74,36,53,61,69,70
5647,239841,V. Lampropoulos,DF,70,70,29,68,42,54,53,71,73
5648,240526,M. Fouzair,CD,70,70,27,83,59,66,73,26,60
5649,241670,F. Bradarić,CM,70,70,27,61,53,69,66,68,65
5650,242467,D. Valdés,ST,70,70,28,78,67,45,67,29,67
5651,243863,I. Plastun,DF,70,70,28,34,32,48,39,71,70
5652,243989,G. Zarfino,CM,70,70,27,55,58,60,65,66,79
5653,244017,M. Asselah,GK,70,70,32,0,0,0,0,0,0
5654,244197,Corpas,CD,70,70,27,83,60,66,70,36,57
5655,248017,C. Golofca,EI,70,70,29,80,64,64,75,25,63
5656,251139,J. Soraire,CM,70,70,30,73,58,68,74,57,79
5657,251694,E. Sancero,CI,70,70,33,68,66,69,71,52,57
5658,246469,A. Urzi,CI,69,69,19,88,59,59,73,36,52
5659,238049,P. Pomykal,CM,69,68,19,74,58,68,68,54,63
5660,239136,N. Cozza,DF,69,69,20,76,36,61,63,69,71
5661,242081,A. Almendra,CM,69,69,19,65,57,67,69,59,61
5662,242374,M. Barrow,ST,69,69,20,81,66,48,69,31,58
5663,246646,M. Caqueret,CM,69,69,19,74,55,68,70,59,62
5664,233222,K. Jóźwiak,CI,69,69,21,90,57,62,68,41,69
5665,234111,D. Turnbull,CM,69,69,19,68,64,65,69,53,63
5666,235450,Domingos Quina,CM,69,69,19,72,63,63,72,43,50
5667,241496,T. Weah,ST,69,69,19,87,68,59,70,30,59
5668,242280,L. Ferguson,CM,69,69,19,71,63,68,69,58,73
5669,244591,J. Bogle,LD,69,69,18,80,43,62,72,66,61
5670,244675,Sancet,CM,69,68,19,66,60,65,74,51,48
5671,227903,M. Romero,ST,69,69,20,76,70,49,65,27,69
5672,231554,J. Justin,LD,69,69,21,76,47,66,69,66,66
5673,234867,D. Arzani,CD,69,69,20,78,59,62,74,31,39
5674,240241,B. Toma,CM,69,69,20,64,63,66,68,63,69
5675,243237,L. Pellegrini,LI,69,69,20,76,35,58,67,65,56
5676,244523,Javi Hernández,DF,69,69,21,69,47,62,66,69,67
5677,246145,I. Aliseda,EI,69,69,19,85,58,62,75,39,53
5678,246203,S. Plaza,ST,69,69,20,85,65,53,66,26,73
5679,246973,R. Márquez,ST,69,69,21,69,68,53,64,26,61
5680,225964,J. Carrascal,CM,69,69,21,70,63,60,76,41,40
5681,232755,J. Dasilva,LI,69,69,21,83,39,59,72,64,60
5682,236316,Y. Valery,LD,69,69,20,71,48,57,65,69,71
5683,239025,I. Niane,ST,69,69,20,83,69,50,69,18,59
5684,239592,J. Macías,ST,69,69,19,72,69,55,67,23,55
5685,240658,S. Kiyine,CM,69,69,21,72,57,65,76,64,59
5686,240709,R. Baku,CM,69,69,21,76,59,66,74,62,64
5687,243315,Dani Gómez,ST,69,68,20,76,67,56,69,40,62
5688,251105,D. Joveljić,ST,69,69,19,73,68,53,71,30,61
5689,252000,D. Bradarić,LI,69,69,19,77,47,63,71,63,61
5690,219937,N. Körber,GK,69,69,22,0,0,0,0,0,0
5691,228174,C. Carter-Vickers,DF,69,69,21,63,23,51,51,68,69
5692,228517,A. Rinomhota,CM,69,69,22,80,51,61,73,69,73
5693,229605,C. Connolly,CM,69,69,21,60,61,65,67,69,64
5694,231108,S. Hefti,LD,69,69,21,72,41,54,57,69,76
5695,232192,C. Martins,CM,69,69,22,53,53,62,63,67,74
5696,232669,S. Singh,CM,69,68,20,71,60,70,71,49,58
5697,233050,M. Smith,CM,69,68,19,74,53,65,71,58,73
5698,234925,K. Pierie,DF,69,69,18,69,45,67,65,69,67
5699,236830,Z. Youssouf,CM,69,68,19,71,57,69,73,55,69
5700,237324,V. Dragomir,CM,69,69,20,75,65,68,73,56,60
5701,240201,Nacho Méndez,CM,69,69,21,67,58,70,69,53,66
5702,240956,M. Melluso,LI,69,69,21,73,44,61,69,66,61
5703,242342,G. Lódico,CM,69,69,21,76,58,70,74,51,57
5704,243792,Iñigo Vicente,CM,69,69,21,71,62,65,70,40,49
5705,245238,Javi Sánchez,DF,69,69,22,58,32,46,45,68,73
5706,222079,J. Onomah,CM,69,69,22,72,59,65,72,55,63
5707,228732,H. Moukoudi,DF,69,69,21,57,30,39,45,69,79
5708,228827,J. Fuchs,CM,69,69,21,80,46,58,67,66,68
5709,230824,Pedro Pereira,CD,69,69,21,72,39,65,72,68,61
5710,231823,J. Hoogma,DF,69,69,21,64,29,51,56,69,71
5711,233486,R. Le Normand,DF,69,69,22,49,25,45,39,69,67
5712,233500,L. Sinisterra,ED,69,69,20,82,60,62,73,38,58
5713,235942,F. Cassata,CM,69,69,21,65,48,68,71,54,59
5714,236898,M. Aebischer,CM,69,69,22,69,62,68,69,61,66
5715,237155,S. Gnaka,LI,69,69,20,75,28,62,69,66,69
5716,238274,F. Coman,CI,69,69,21,80,66,61,74,28,61
5717,239342,H. Koffi,GK,69,69,22,0,0,0,0,0,0
5718,239452,I. Diallo,CM,69,68,20,71,51,62,65,67,66
5719,239696,F. Muslija,CI,69,69,20,78,55,63,77,30,50
5720,243388,B. Sosa,LI,69,69,21,76,32,66,71,65,66
5721,245572,N. Rasskazov,LD,69,69,21,75,46,62,71,67,55
5722,245630,Y. Fofana,CM,69,69,20,75,61,63,70,65,70
5723,212100,M. Lowe,LI,69,69,22,79,46,61,69,66,65
5724,215363,L. Montipò,GK,69,69,23,0,0,0,0,0,0
5725,221841,A. Armstrong,CI,69,69,22,86,68,60,72,33,65
5726,222497,Y. Leiva,CD,69,69,21,78,62,63,70,48,60
5727,225589,J. Kerr,DF,69,69,22,69,40,53,57,67,74
5728,227511,N. Rapp,DF,69,69,22,60,34,52,53,68,69
5729,229348,A. Robinson,LI,69,69,21,86,39,47,69,67,68
5730,232225,J. Serra,ST,69,68,21,59,69,46,58,37,74
5731,233121,C. Timite,ST,69,69,21,75,64,55,70,35,63
5732,233484,A. Campbell,CM,69,70,20,71,52,62,66,71,75
5733,233585,Lincoln,CM,69,68,20,81,58,64,74,30,54
5734,234789,Y. Eteki,CM,69,69,21,68,56,64,67,64,72
5735,235379,E. Ndoj,CM,69,69,22,76,58,67,70,65,67
5736,235619,M. Edwards,CD,69,68,20,75,52,62,81,34,44
5737,235983,Alex Pozo,CI,69,68,20,76,68,64,74,26,42
5738,237245,E. Segura,DF,69,69,22,62,30,44,50,69,73
5739,238050,C. Ejuke,EI,69,69,21,88,61,56,74,37,59
5740,238504,A. Bassi,CM,69,68,21,69,63,68,70,47,59
5741,240458,Ander Guevara,CM,69,69,21,51,61,68,69,58,54
5742,240964,N. Linares,CM,69,69,23,66,56,64,67,67,66
5743,241026,T. Chancalay,EI,69,69,20,80,63,63,74,37,61
5744,241119,Dani Martín,GK,69,68,20,0,0,0,0,0,0
5745,241823,A. Cruz,LI,69,69,21,73,35,65,66,67,70
5746,243129,S. Callegari,DF,69,69,22,51,33,50,46,70,71
5747,244308,G. Fuentes,LI,69,69,22,78,40,56,67,66,69
5748,245492,H. Boussefiane,CD,69,69,21,86,60,59,74,32,46
5749,247288,I. Camará,CM,69,69,20,62,45,54,62,68,71
5750,248053,S. Arzamendia,LI,69,68,21,67,45,60,67,69,58
5751,206561,C. Walton,GK,69,69,23,0,0,0,0,0,0
5752,223151,D. Oberlin,ST,69,69,21,90,66,60,73,42,65
5753,226698,N. Giménez,CM,69,69,23,72,67,67,71,51,70
5754,228082,D. Burnić,CM,69,68,21,68,48,66,71,63,66
5755,229038,Christian Rivera,CM,69,69,21,55,48,64,66,68,70
5756,229091,B. Peacock-Farrell,GK,69,69,22,0,0,0,0,0,0
5757,229575,D. Mancini,CD,69,69,22,71,58,63,74,57,64
5758,229973,J. Piotrowski,CM,69,69,21,66,62,66,69,65,72
5759,231044,J. Aribo,CM,69,69,22,82,54,67,71,60,66
5760,233260,A. Vega,ST,69,69,21,76,68,55,71,31,68
5761,234048,E. Ocansey,CD,69,69,21,86,65,60,74,26,58
5762,234905,D. Vanzeir,ED,69,69,21,78,67,66,72,30,62
5763,234948,L. Amani,CM,69,69,21,79,61,63,74,51,68
5764,235675,M. García,CI,69,69,22,72,63,64,73,28,42
5765,235888,I. Cardona,ST,69,69,21,72,69,64,70,24,61
5766,236288,I. Mathew,CM,69,69,22,80,62,64,70,63,73
5767,238346,H. Mendyl,LI,69,69,21,89,43,58,70,64,68
5768,239550,A. Gravillon,DF,69,69,21,63,31,42,46,68,74
5769,239922,Rui Costa,ST,69,69,23,74,68,64,71,34,56
5770,239950,Pêpê,CM,69,69,22,61,50,66,68,62,68
5771,240846,E. Apeh,ST,69,69,22,72,66,54,67,26,62
5772,241238,J. Deminguet,CM,69,69,21,70,53,70,70,60,63
5773,241509,Mauro Júnior,CM,69,69,20,80,63,64,75,45,41
5774,241522,J. Wind,ST,69,68,20,67,65,54,66,30,74
5775,242216,F. Varela,CM,69,69,23,70,61,67,72,49,58
5776,242266,E. Bansen,GK,69,68,21,0,0,0,0,0,0
5777,242336,Aguado,CM,69,69,23,58,61,68,70,53,45
5778,244935,B. Eleke,ST,69,69,23,66,69,51,64,44,77
5779,245598,I. Baba,CM,69,69,23,64,49,60,57,67,75
5780,251504,Sori Mané,CM,69,69,23,59,45,55,58,69,78
5781,252074,A. Rogel,DF,69,68,21,55,29,46,57,66,78
5782,211966,M. Romeo,LD,69,69,23,78,47,61,67,67,68
5783,213729,S. Rossbach,GK,69,69,23,0,0,0,0,0,0
5784,215725,Quintillá,LI,69,69,22,69,51,65,66,67,60
5785,220529,L. Palmiero,CM,69,69,23,63,64,70,69,61,61
5786,222557,J. Glad,DF,69,69,22,71,27,50,49,68,74
5787,223570,J. Sambia,CM,69,69,22,77,68,71,71,63,67
5788,224487,E. Brophy,ST,69,69,23,77,69,62,68,31,74
5789,227513,C. Arrieta,LD,69,69,23,86,43,57,62,64,72
5790,229649,G. Suazo,CM,69,69,21,70,62,63,72,64,73
5791,230598,J. Carreño,CM,69,69,22,73,61,66,69,61,71
5792,230794,Nacho Gil,CI,69,69,23,78,64,66,71,29,43
5793,231366,P. Lienhart,DF,69,69,22,58,28,51,53,69,71
5794,231524,T. Pochettino,CM,69,69,23,58,50,72,71,58,66
5795,231874,J. Horn,LI,69,69,22,78,35,57,64,67,67
5796,232120,S. Moore,LD,69,69,22,85,53,58,67,64,67
5797,233614,Messias,DF,69,70,24,59,32,38,40,69,76
5798,234223,L. Maciel,CM,69,69,23,68,53,61,66,62,79
5799,234385,N. Hauptmann,CM,69,69,23,71,53,67,74,50,49
5800,234790,Soriano,GK,69,69,21,0,0,0,0,0,0
5801,235123,A. Iniestra,CM,69,69,23,55,53,66,66,66,69
5802,235899,D. Zeefuik,LD,69,69,21,78,39,59,68,67,78
5803,236466,C. Michelin,LD,69,69,22,66,50,69,68,66,64
5804,236508,Adrián Diéguez,DF,69,69,23,61,30,48,51,71,66
5805,237039,L. Lamprou,EI,69,69,21,84,68,59,69,31,66
5806,237105,O. Cabezas,DF,69,68,22,61,38,48,58,66,77
5807,237184,K. Bare,CM,69,68,21,68,57,65,69,63,67
5808,237807,D. Vente,ST,69,68,20,77,65,55,67,28,59
5809,239894,R. Kouamé,CM,69,68,22,71,50,67,67,64,68
5810,240802,J. Repas,CI,69,68,22,77,61,67,73,41,53
5811,241696,H. De la Fuente,LD,69,69,22,78,54,59,70,64,75
5812,242768,G. Kharaishvili,CM,69,68,22,75,68,64,68,36,61
5813,244229,D. Frare,DF,69,69,23,58,44,47,51,68,76
5814,246067,H. Vaca,CI,69,68,21,76,65,66,70,34,55
5815,246690,A. Bareiro,ST,69,69,22,69,67,48,67,22,63
5816,251168,N. Mujakić,DF,69,69,21,61,28,42,45,69,73
5817,251469,Pedro Amaral,LI,69,69,21,74,45,52,68,69,69
5818,251901,Willyan,DF,69,69,24,50,31,39,42,68,75
5819,212121,J. Vanlerberghe,CM,69,69,23,67,59,67,65,67,73
5820,213272,L. Cháves,GK,69,69,23,0,0,0,0,0,0
5821,213573,M. Gersbeck,GK,69,69,24,0,0,0,0,0,0
5822,213736,J. Gonzalez,GK,69,69,24,0,0,0,0,0,0
5823,215557,Denilson,ST,69,69,23,78,65,61,72,28,70
5824,215638,L. Lindsay,DF,69,69,23,55,34,49,49,68,77
5825,216463,H. Sakhi,CM,69,69,23,71,64,66,70,55,51
5826,218880,S. Marreh,CM,69,69,23,39,31,55,54,68,77
5827,220395,Mula,CI,69,68,22,73,60,65,70,38,63
5828,220969,N. Eliasson,CI,69,69,23,86,55,66,71,34,48
